[94, True, [200, [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]]
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 339, T 48
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 339, T 62
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 339, T 91
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 340, T 14
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 340, T 35
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 340, T 64
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 340, T 76
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 341, T 13
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 341, T 26
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 341, T 32
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 341, T 46
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 341, T 57
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 341, T 66
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 342, T 12
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 342, T 57
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 342, T 88
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 342, T 89
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 342, T 92
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 342, T 98
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 343, T 9
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 343, T 65
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 343, T 91
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 343, T 99
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 344, T 58
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 345, T 59
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 345, T 65
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 345, T 83
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 345, T 98
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 346, T 10
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 347, T 1
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 347, T 28
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 347, T 92
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 349, T 13
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 349, T 57
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 349, T 66
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 349, T 69
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 349, T 95
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 349, T 96
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 350, T 20
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 350, T 38
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 350, T 39
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 351, T 24
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 351, T 30
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 351, T 31
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 351, T 36
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 351, T 52
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 351, T 76
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 351, T 97
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 352, T 33
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 352, T 69
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 352, T 72
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 353, T 24
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 353, T 27
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 353, T 43
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 353, T 61
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 353, T 65
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 354, T 42
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 354, T 71
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 354, T 87
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 355, T 17
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 355, T 18
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 355, T 36
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 355, T 53
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 355, T 68
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 355, T 70
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 355, T 78
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 355, T 99
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 356, T 16
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 356, T 29
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 357, T 11
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 357, T 36
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 357, T 49
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 357, T 61
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 357, T 86
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 358, T 26
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 358, T 34
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 358, T 42
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 358, T 68
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 358, T 77
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 359, T 5
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 360, T 28
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 360, T 33
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 360, T 37
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 360, T 41
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 360, T 66
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 360, T 67
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 360, T 73
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 360, T 91
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 361, T 4
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 361, T 16
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 361, T 23
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 361, T 44
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 361, T 48
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 362, T 2
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 362, T 5
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 362, T 60
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 363, T 25
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 363, T 55
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 364, T 33
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 364, T 48
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 364, T 59
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 364, T 72
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 364, T 96
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 365, T 42
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 365, T 45
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 365, T 88
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 366, T 66
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 367, T 65
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 367, T 82
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 368, T 3
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 369, T 0
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 369, T 8
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 369, T 24
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 369, T 30
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 369, T 45
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 369, T 95
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 370, T 16
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 370, T 42
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 370, T 53
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 371, T 8
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 371, T 46
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 371, T 90
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 372, T 21
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 372, T 36
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 372, T 60
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 372, T 62
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 372, T 64
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 372, T 65
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 372, T 70
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 373, T 5
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 373, T 47
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 373, T 53
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 373, T 61
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 373, T 74
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 373, T 88
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 374, T 25
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 374, T 36
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 374, T 57
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 375, T 93
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 376, T 32
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 376, T 35
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 376, T 45
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 376, T 48
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 376, T 76
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 376, T 94
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 377, T 2
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 377, T 46
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 377, T 71
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 377, T 79
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 377, T 87
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 378, T 47
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 378, T 48
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 378, T 79
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 379, T 3
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 379, T 19
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 379, T 31
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 379, T 32
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 379, T 36
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 380, T 48
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 380, T 62
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 380, T 65
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 380, T 83
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 382, T 5
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 382, T 11
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 382, T 67
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 382, T 98
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 382, T 99
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 383, T 17
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 383, T 47
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 383, T 78
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 383, T 94
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 384, T 20
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 384, T 90
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 384, T 95
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 385, T 7
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 385, T 38
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 385, T 46
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 385, T 94
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 386, T 16
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 386, T 22
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 386, T 39
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 386, T 41
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 386, T 68
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 386, T 70
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 386, T 95
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 387, T 8
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 387, T 17
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 387, T 59
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 387, T 63
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 387, T 69
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 387, T 99
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 388, T 15
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 388, T 20
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 389, T 5
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 389, T 40
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 389, T 84
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 389, T 92
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 390, T 1
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 390, T 14
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 390, T 30
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 390, T 40
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 390, T 65
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 390, T 76
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 390, T 80
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 391, T 46
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 391, T 47
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 391, T 58
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 391, T 75
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 391, T 92
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 392, T 30
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 392, T 42
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 392, T 94
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 393, T 47
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 393, T 90
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 394, T 47
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 394, T 71
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 395, T 71
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 395, T 92
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 396, T 0
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 396, T 5
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 396, T 67
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 397, T 7
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 397, T 39
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 397, T 55
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 398, T 25
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 398, T 43
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 398, T 45
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 398, T 69
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 398, T 95
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 399, T 30
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 399, T 64
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 400, T 19
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 400, T 79
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 401, T 6
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 401, T 26
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 401, T 29
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 401, T 36
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 401, T 42
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 401, T 52
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 401, T 75
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 402, T 11
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 402, T 30
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 402, T 45
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 402, T 90
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 403, T 45
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 403, T 77
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 404, T 24
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 404, T 59
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 404, T 89
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 404, T 94
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 404, T 95
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 404, T 100
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 405, T 29
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 405, T 38
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 405, T 54
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 405, T 66
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 406, T 43
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 406, T 60
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 406, T 61
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 406, T 80
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 406, T 98
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 407, T 31
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 407, T 58
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 408, T 29
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 408, T 41
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 408, T 59
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 408, T 66
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 409, T 25
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 409, T 99
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 410, T 7
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 410, T 18
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 410, T 60
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 410, T 84
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 410, T 94
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 411, T 20
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 411, T 31
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 412, T 8
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 412, T 40
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 412, T 47
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 412, T 66
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 412, T 71
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 412, T 76
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 412, T 93
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 413, T 38
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 413, T 40
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 413, T 71
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 413, T 74
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 413, T 84
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 414, T 18
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 414, T 23
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 414, T 41
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 414, T 43
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 414, T 65
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 414, T 94
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 414, T 97
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 415, T 65
Total of weights must be greater than zero population 4, MUT_RATE 0.05, cut_size 2, max_gens 416, T 19
